gagename,dtime_edt,rainfall_in
7,2021-08-23T04:15:00Z,0.001
7,2021-08-23T04:30:00Z,0.005
7,2021-08-23T04:45:00Z,0.005
7,2021-08-23T05:00:00Z,0.005
7,2021-08-23T05:15:00Z,0.003
7,2021-08-23T05:30:00Z,0.016
7,2021-08-23T05:45:00Z,0.011
7,2021-08-23T06:00:00Z,0.012
7,2021-08-23T06:15:00Z,0.012
7,2021-08-23T06:30:00Z,0.016
7,2021-08-23T06:45:00Z,0.012
7,2021-08-23T07:00:00Z,0.016
7,2021-08-23T07:15:00Z,0.011
7,2021-08-23T07:30:00Z,0.005
7,2021-08-23T07:45:00Z,0.013
7,2021-08-23T08:00:00Z,0.012
7,2021-08-23T08:15:00Z,0.015
7,2021-08-23T08:30:00Z,0.003
7,2021-08-23T08:45:00Z,0.001
7,2021-08-23T09:00:00Z,0.009
7,2021-08-23T09:15:00Z,0.01
7,2021-08-23T09:30:00Z,0.002
7,2021-08-23T09:45:00Z,0.015
7,2021-08-23T10:00:00Z,0.009
7,2021-08-23T10:15:00Z,0.005
7,2021-08-23T10:30:00Z,0.016
7,2021-08-23T10:45:00Z,0.011
7,2021-08-23T11:00:00Z,0.01
7,2021-08-23T11:15:00Z,0.008
7,2021-08-23T11:30:00Z,0.004
7,2021-08-23T11:45:00Z,0.008
7,2021-08-23T12:00:00Z,0.02
7,2021-08-23T12:15:00Z,0.003
7,2021-08-23T12:30:00Z,0.001
7,2021-08-23T14:45:00Z,0.004
7,2021-08-23T19:15:00Z,0.002
7,2021-08-23T19:45:00Z,0.008
7,2021-08-23T20:00:00Z,0.042
7,2021-08-23T20:45:00Z,0.005
7,2021-08-23T21:00:00Z,0.038
7,2021-08-23T21:15:00Z,0.07
7,2021-08-26T22:45:00Z,0.001
7,2021-08-26T23:00:00Z,0.001
7,2021-08-27T17:15:00Z,0.018
7,2021-08-27T17:30:00Z,0.13
7,2021-08-27T17:45:00Z,0.029
7,2021-08-27T18:00:00Z,0.015
7,2021-08-27T18:45:00Z,0.001
7,2021-08-27T19:00:00Z,0.001
7,2021-08-27T19:15:00Z,0.002
7,2021-08-27T19:30:00Z,0.002
7,2021-08-28T07:30:00Z,0.009
7,2021-08-28T07:45:00Z,0.133
7,2021-08-28T08:00:00Z,0.125
7,2021-08-28T08:15:00Z,0.037
7,2021-08-28T08:30:00Z,0.007
7,2021-08-28T08:45:00Z,0.015
7,2021-08-28T09:00:00Z,0.016
7,2021-08-28T09:15:00Z,0.008
7,2021-08-28T09:30:00Z,0.009
7,2021-08-28T09:45:00Z,0.007
7,2021-08-28T10:00:00Z,0.004
7,2021-08-28T10:15:00Z,0.003
7,2021-08-28T12:45:00Z,0.001
7,2021-08-28T13:00:00Z,0.003
7,2021-08-28T13:15:00Z,0.004
7,2021-08-28T13:30:00Z,0.001
7,2021-08-28T14:45:00Z,0.001
7,2021-08-28T15:00:00Z,0.004
7,2021-08-28T15:15:00Z,0.012
7,2021-08-28T15:30:00Z,0.01
7,2021-08-28T15:45:00Z,0.003
7,2021-08-28T16:00:00Z,0.002
7,2021-08-28T16:15:00Z,0.003
7,2021-08-28T16:30:00Z,0.008
7,2021-08-28T16:45:00Z,0.01
7,2021-08-28T17:00:00Z,0.009
7,2021-08-28T17:15:00Z,0.012
7,2021-08-28T17:30:00Z,0.027
7,2021-08-28T17:45:00Z,0.012
7,2021-08-28T18:00:00Z,0.018
7,2021-08-28T18:15:00Z,0.019
7,2021-08-28T18:30:00Z,0.013
7,2021-09-01T09:00:00Z,0.001
7,2021-09-01T09:15:00Z,0.006
7,2021-09-01T09:30:00Z,0.002
7,2021-09-01T09:45:00Z,0.01
7,2021-09-01T10:00:00Z,0.009
7,2021-09-01T10:15:00Z,0.024
7,2021-09-01T10:30:00Z,0.027
7,2021-09-01T10:45:00Z,0.012
7,2021-09-01T11:00:00Z,0.02
7,2021-09-01T11:15:00Z,0.104
7,2021-09-01T11:30:00Z,0.157
7,2021-09-01T11:45:00Z,0.048
7,2021-09-01T12:00:00Z,0.008
7,2021-09-01T19:45:00Z,0.005
7,2021-09-01T20:00:00Z,0.036
7,2021-09-01T20:15:00Z,0.001
7,2021-09-01T20:30:00Z,0.022
7,2021-09-01T20:45:00Z,0.031
7,2021-09-01T21:00:00Z,0.097
7,2021-09-01T21:15:00Z,0.074
7,2021-09-01T21:30:00Z,0.067
7,2021-09-01T21:45:00Z,0.08
7,2021-09-01T22:00:00Z,0.106
7,2021-09-01T22:15:00Z,0.33
7,2021-09-01T22:30:00Z,0.366
7,2021-09-01T22:45:00Z,0.501
7,2021-09-01T23:00:00Z,0.041
7,2021-09-01T23:15:00Z,0.143
7,2021-09-01T23:30:00Z,0.255
7,2021-09-01T23:45:00Z,0.031
7,2021-09-02T00:00:00Z,0.051
7,2021-09-02T00:15:00Z,0.048
7,2021-09-02T00:30:00Z,0.014
7,2021-09-02T00:45:00Z,0.001
7,2021-09-02T01:00:00Z,0.023
7,2021-09-02T01:15:00Z,0.05
7,2021-09-02T01:30:00Z,0.177
7,2021-09-02T01:45:00Z,0.134
7,2021-09-02T02:00:00Z,0.018
7,2021-09-02T02:15:00Z,0.011
7,2021-09-02T02:30:00Z,0.019
7,2021-09-02T02:45:00Z,0.007
7,2021-09-02T03:00:00Z,0.006
7,2021-09-02T03:15:00Z,0.062
7,2021-09-02T03:30:00Z,0.013
7,2021-09-02T03:45:00Z,0.01
7,2021-09-05T20:30:00Z,0.012
7,2021-09-05T20:45:00Z,0.011
7,2021-09-05T21:15:00Z,0.006
7,2021-09-05T21:30:00Z,0.003
7,2021-09-05T21:45:00Z,0.01
7,2021-09-05T22:00:00Z,0.004
7,2021-09-05T22:30:00Z,0.013
7,2021-09-06T01:45:00Z,0.002
7,2021-09-06T08:00:00Z,0.003
7,2021-09-06T08:45:00Z,0.002
7,2021-09-06T09:30:00Z,0.002
7,2021-09-09T05:00:00Z,0.001
7,2021-09-09T05:15:00Z,0.002
7,2021-09-09T06:00:00Z,0.004
7,2021-09-09T06:15:00Z,0.037
7,2021-09-09T08:45:00Z,0.002
7,2021-09-09T09:00:00Z,0.003
7,2021-09-09T09:15:00Z,0.019
7,2021-09-09T09:30:00Z,0.02
7,2021-09-09T09:45:00Z,0.011
7,2021-09-09T10:00:00Z,0.002
7,2021-09-09T10:30:00Z,0.011
7,2021-09-09T10:45:00Z,0.045
7,2021-09-09T11:00:00Z,0.047
7,2021-09-09T11:15:00Z,0.046
7,2021-09-09T11:30:00Z,0.024
7,2021-09-09T11:45:00Z,0.005
7,2021-09-09T12:00:00Z,0.007
7,2021-09-09T13:30:00Z,0.002
7,2021-09-09T13:45:00Z,0.004
7,2021-09-09T14:00:00Z,0.001
7,2021-09-09T14:15:00Z,0.003
7,2021-09-09T14:30:00Z,0.001
7,2021-09-09T17:15:00Z,0.002
7,2021-09-09T17:45:00Z,0.007
7,2021-09-09T18:00:00Z,0.001
7,2021-09-10T15:15:00Z,0.019
7,2021-09-16T02:15:00Z,0.001
7,2021-09-16T02:30:00Z,0.002
7,2021-09-16T02:45:00Z,0.079
7,2021-09-16T03:00:00Z,0.016
7,2021-09-16T03:15:00Z,0.045
7,2021-09-16T03:30:00Z,0.057
7,2021-09-16T03:45:00Z,0.043
7,2021-09-16T04:00:00Z,0.039
7,2021-09-16T04:15:00Z,0.048
7,2021-09-16T04:30:00Z,0.008
7,2021-09-16T05:15:00Z,0.001
7,2021-09-17T09:00:00Z,0.001
7,2021-09-17T09:15:00Z,0.007
7,2021-09-17T10:30:00Z,0.001
7,2021-09-17T10:45:00Z,0.001
7,2021-09-17T11:15:00Z,0.007
7,2021-09-17T13:00:00Z,0.001
7,2021-09-17T14:00:00Z,0.001
7,2021-09-23T16:00:00Z,0.032
7,2021-09-23T16:15:00Z,0.021
7,2021-09-23T16:30:00Z,0.001
7,2021-09-23T17:15:00Z,0.003
7,2021-09-23T17:30:00Z,0.044
7,2021-09-23T17:45:00Z,0.711
7,2021-09-23T18:00:00Z,0.23
7,2021-09-23T18:15:00Z,0.226
7,2021-09-23T18:30:00Z,0.047
7,2021-09-23T18:45:00Z,0.07
7,2021-09-23T19:00:00Z,0.008
7,2021-09-23T19:15:00Z,0.001
7,2021-09-23T19:45:00Z,0.009
7,2021-09-23T20:00:00Z,0.039
7,2021-09-23T20:15:00Z,0.001
7,2021-09-23T21:00:00Z,0.009
7,2021-09-23T22:00:00Z,0.001
7,2021-09-23T22:15:00Z,0.01
7,2021-09-23T22:30:00Z,0.009
7,2021-09-23T22:45:00Z,0.001
7,2021-09-24T00:30:00Z,0.008
7,2021-09-24T00:45:00Z,0.007
7,2021-09-24T01:15:00Z,0.007
7,2021-09-24T01:30:00Z,0.002
7,2021-09-24T02:00:00Z,0.001
7,2021-09-24T02:45:00Z,0.007
7,2021-09-24T03:00:00Z,0.005
7,2021-09-24T03:15:00Z,0.007
7,2021-09-24T03:30:00Z,0.002
7,2021-10-05T05:30:00Z,0.001
7,2021-10-05T05:45:00Z,0.002
7,2021-10-05T06:00:00Z,0.067
7,2021-10-05T06:15:00Z,0.073
7,2021-10-05T06:30:00Z,0.055
7,2021-10-05T06:45:00Z,0.213
7,2021-10-05T07:00:00Z,0.134
7,2021-10-05T07:15:00Z,0.033
7,2021-10-05T07:30:00Z,0.021
7,2021-10-05T07:45:00Z,0.015
7,2021-10-05T08:00:00Z,0.011
7,2021-10-05T08:15:00Z,0.009
7,2021-10-05T08:30:00Z,0.026
7,2021-10-05T08:45:00Z,0.011
7,2021-10-05T09:00:00Z,0.003
7,2021-10-10T05:00:00Z,0.01
7,2021-10-10T05:15:00Z,0.018
7,2021-10-10T05:30:00Z,0.018
7,2021-10-10T05:45:00Z,0.009
7,2021-10-10T06:00:00Z,0.001
7,2021-10-10T06:15:00Z,0.001
7,2021-10-10T06:30:00Z,0.008
7,2021-10-10T07:00:00Z,0.001
7,2021-10-10T10:00:00Z,0.001
7,2021-10-10T12:30:00Z,0.007
7,2021-10-10T12:45:00Z,0.001
7,2021-10-10T16:45:00Z,0.009
7,2021-10-10T19:30:00Z,0.002
7,2021-10-10T19:45:00Z,0.01
7,2021-10-10T20:00:00Z,0.003
7,2021-10-10T20:15:00Z,0.008
7,2021-10-10T21:00:00Z,0.001
7,2021-10-10T21:15:00Z,0.008
7,2021-10-16T20:30:00Z,0.001
7,2021-10-16T21:15:00Z,0.001
7,2021-10-16T21:30:00Z,0.001
7,2021-10-16T21:45:00Z,0.002
7,2021-10-16T22:45:00Z,0.027
7,2021-10-16T23:00:00Z,0.031
7,2021-10-16T23:15:00Z,0.077
7,2021-10-16T23:30:00Z,0.026
7,2021-10-16T23:45:00Z,0.051
7,2021-10-17T00:00:00Z,0.014
7,2021-10-17T00:15:00Z,0.01
7,2021-10-17T00:30:00Z,0.011
7,2021-10-17T00:45:00Z,0.029
7,2021-10-17T01:00:00Z,0.029
7,2021-10-17T01:15:00Z,0.01
7,2021-10-17T01:30:00Z,0.008
7,2021-10-25T23:45:00Z,0.02
7,2021-10-26T00:00:00Z,0.43
7,2021-10-26T00:15:00Z,0.16
7,2021-10-26T00:30:00Z,0.01
7,2021-10-26T01:15:00Z,0.07
7,2021-10-26T01:30:00Z,0.01
7,2021-10-26T02:30:00Z,0.03
7,2021-10-26T03:15:00Z,0.04
7,2021-10-26T03:30:00Z,0.07
7,2021-10-26T03:45:00Z,0.05
7,2021-10-26T04:00:00Z,0.02
7,2021-10-26T04:15:00Z,0.03
7,2021-10-26T04:30:00Z,0.03
7,2021-10-26T04:45:00Z,0.09
7,2021-10-26T05:00:00Z,0.07
7,2021-10-26T05:15:00Z,0.06
7,2021-10-26T05:30:00Z,0.07
7,2021-10-26T05:45:00Z,0.03
7,2021-10-26T06:00:00Z,0.03
7,2021-10-26T06:15:00Z,0.03
7,2021-10-26T06:30:00Z,0.06
7,2021-10-26T06:45:00Z,0.05
7,2021-10-26T07:00:00Z,0.05
7,2021-10-26T07:15:00Z,0.04
7,2021-10-26T07:30:00Z,0.07
7,2021-10-26T07:45:00Z,0.03
7,2021-10-26T08:15:00Z,0.01
7,2021-10-26T08:30:00Z,0.02
7,2021-10-26T09:00:00Z,0.02
7,2021-10-26T09:15:00Z,0.02
7,2021-10-26T09:30:00Z,0.01
7,2021-10-26T09:45:00Z,0.03
7,2021-10-26T10:00:00Z,0.03
7,2021-10-26T10:15:00Z,0.02
7,2021-10-26T10:45:00Z,0.01
7,2021-10-27T03:15:00Z,0.02
7,2021-10-27T05:30:00Z,0.01
7,2021-10-27T07:30:00Z,0.01
7,2021-10-29T12:30:00Z,0.01
7,2021-10-29T21:30:00Z,0.01
7,2021-10-29T22:30:00Z,0.01
7,2021-10-29T22:45:00Z,0.05
7,2021-10-29T23:00:00Z,0.01
7,2021-10-29T23:15:00Z,0.04
7,2021-10-29T23:30:00Z,0.05
7,2021-10-29T23:45:00Z,0.09
7,2021-10-30T00:00:00Z,0.12
7,2021-10-30T00:15:00Z,0.09
7,2021-10-30T00:30:00Z,0.03
7,2021-10-30T00:45:00Z,0.09
7,2021-10-30T01:00:00Z,0.08
7,2021-10-30T01:15:00Z,0.06
7,2021-10-30T01:30:00Z,0.05
7,2021-10-30T01:45:00Z,0.01
7,2021-10-30T04:15:00Z,0.01
7,2021-10-30T05:30:00Z,0.01
7,2021-10-30T05:45:00Z,0.02
7,2021-10-30T06:00:00Z,0.01
7,2021-10-30T06:15:00Z,0.15
7,2021-10-30T06:30:00Z,0.01
7,2021-10-30T06:45:00Z,0.01
7,2021-10-30T07:00:00Z,0.02
7,2021-10-30T07:15:00Z,0.06
7,2021-10-30T07:30:00Z,0.03
7,2021-10-30T17:00:00Z,0.01
7,2021-10-31T04:00:00Z,0.04
7,2021-10-31T04:15:00Z,0.23
7,2021-10-31T10:15:00Z,0.01
7,2021-11-02T22:45:00Z,0.01
7,2021-11-12T12:15:00Z,0.01
7,2021-11-12T12:45:00Z,0.02
7,2021-11-12T14:30:00Z,0.08
7,2021-11-12T15:30:00Z,0.01
7,2021-11-12T15:45:00Z,0.01
7,2021-11-12T16:00:00Z,0.02
7,2021-11-13T18:45:00Z,0.01
7,2021-11-13T19:45:00Z,0.01
7,2021-11-15T02:15:00Z,0.01
7,2021-11-15T10:00:00Z,0.01
7,2021-11-15T10:15:00Z,0.01
7,2021-11-15T10:30:00Z,0.01
7,2021-11-19T02:15:00Z,0.02
7,2021-11-19T02:30:00Z,0.01
7,2021-11-19T04:15:00Z,0.01
7,2021-11-19T04:30:00Z,0.01
7,2021-11-19T04:45:00Z,0.03
7,2021-11-22T08:30:00Z,0.01
7,2021-11-22T10:00:00Z,0.01
7,2021-11-22T11:00:00Z,0.01
7,2021-11-22T11:15:00Z,0.01
7,2021-11-22T11:30:00Z,0.01
7,2021-11-22T12:00:00Z,0.01
7,2021-11-26T06:00:00Z,0.01
7,2021-11-26T06:15:00Z,0.01
7,2021-11-26T06:30:00Z,0.01
7,2021-11-26T06:45:00Z,0.01
7,2021-11-26T07:00:00Z,0.01
7,2021-11-26T07:15:00Z,0.01
7,2021-11-26T07:30:00Z,0.01
7,2021-11-26T07:45:00Z,0.01
7,2021-11-26T08:00:00Z,0.01
7,2021-11-26T08:15:00Z,0.01
7,2021-11-26T08:30:00Z,0.01
7,2021-11-26T08:45:00Z,0.01
7,2021-11-26T09:00:00Z,0.01
7,2021-11-26T11:15:00Z,0.01
7,2021-11-26T11:45:00Z,0.02
7,2021-11-26T12:00:00Z,0.01
7,2021-11-26T12:15:00Z,0.01
7,2021-11-26T12:30:00Z,0.01
7,2021-12-02T06:00:00Z,0.01
7,2021-12-02T07:30:00Z,0.01
7,2021-12-06T09:15:00Z,0.01
7,2021-12-07T00:45:00Z,0.1
7,2021-12-07T01:00:00Z,0.01
7,2021-12-11T05:15:00Z,0.01
7,2021-12-11T05:45:00Z,0.01
7,2021-12-11T06:45:00Z,0.02
7,2021-12-11T07:15:00Z,0.03
7,2021-12-11T07:30:00Z,0.01
7,2021-12-11T08:15:00Z,0.01
7,2021-12-11T10:15:00Z,0.01
7,2021-12-11T13:30:00Z,0.01
7,2021-12-12T01:45:00Z,0.01
7,2021-12-12T02:00:00Z,0.01
7,2021-12-12T02:15:00Z,0.01
7,2021-12-12T02:30:00Z,0.01
7,2021-12-12T02:45:00Z,0.06
7,2021-12-12T03:00:00Z,0.01
7,2021-12-18T09:15:00Z,0.01
7,2021-12-18T09:30:00Z,0.01
7,2021-12-18T09:45:00Z,0.01
7,2021-12-18T10:00:00Z,0.01
7,2021-12-18T10:30:00Z,0.01
7,2021-12-18T10:45:00Z,0.01
7,2021-12-18T11:00:00Z,0.03
7,2021-12-18T11:15:00Z,0.01
7,2021-12-18T11:30:00Z,0.01
7,2021-12-18T12:00:00Z,0.01
7,2021-12-18T22:45:00Z,0.01
7,2021-12-19T06:45:00Z,0.01
7,2021-12-22T06:30:00Z,0.02
7,2021-12-22T07:00:00Z,0.01
7,2021-12-22T07:15:00Z,0.01
7,2021-12-22T08:15:00Z,0.01
7,2021-12-22T08:30:00Z,0.01
7,2021-12-22T08:45:00Z,0.01
7,2021-12-22T09:00:00Z,0.01
7,2021-12-22T09:15:00Z,0.02
7,2021-12-22T09:30:00Z,0.01
7,2021-12-22T10:00:00Z,0.01
7,2021-12-22T10:15:00Z,0.01
7,2021-12-22T12:00:00Z,0.01
7,2021-12-25T10:30:00Z,0.01
7,2021-12-25T13:45:00Z,0.01
7,2021-12-25T14:30:00Z,0.01
7,2021-12-25T14:45:00Z,0.01
7,2021-12-25T15:30:00Z,0.01
7,2021-12-25T23:30:00Z,0.01
7,2021-12-25T23:45:00Z,0.02
7,2021-12-26T00:15:00Z,0.01
7,2021-12-26T00:30:00Z,0.01
7,2021-12-26T00:45:00Z,0.01
7,2021-12-26T01:45:00Z,0.01
7,2021-12-26T02:00:00Z,0.01
7,2021-12-28T01:45:00Z,0.02
7,2021-12-28T02:00:00Z,0.01
7,2021-12-28T02:15:00Z,0.02
7,2021-12-28T03:30:00Z,0.01
7,2021-12-28T05:00:00Z,0.01
7,2021-12-28T06:45:00Z,0.01
7,2021-12-29T11:00:00Z,0.01
7,2021-12-30T06:15:00Z,0.01
7,2021-12-30T06:30:00Z,0.02
7,2021-12-30T06:45:00Z,0.02
7,2021-12-30T07:00:00Z,0.02
7,2021-12-30T07:15:00Z,0.03
7,2021-12-30T07:30:00Z,0.01
7,2021-12-30T07:45:00Z,0.02
7,2021-12-30T08:00:00Z,0.02
7,2021-12-30T08:15:00Z,0.01
7,2021-12-30T08:30:00Z,0.01
7,2021-12-30T09:00:00Z,0.01
7,2021-12-30T09:15:00Z,0.01
7,2021-12-30T09:30:00Z,0.01
7,2021-12-30T10:00:00Z,0.01
7,2022-01-01T08:45:00Z,0.01
7,2022-01-01T11:30:00Z,0.01
7,2022-01-01T12:30:00Z,0.01
7,2022-01-01T13:15:00Z,0.01
7,2022-01-01T13:45:00Z,0.01
7,2022-01-01T14:15:00Z,0.02
7,2022-01-01T14:30:00Z,0.02
7,2022-01-01T14:45:00Z,0.01
7,2022-01-01T15:00:00Z,0.01
7,2022-01-01T15:30:00Z,0.02
7,2022-01-01T15:45:00Z,0.01
7,2022-01-01T16:00:00Z,0.01
7,2022-01-01T16:45:00Z,0.01
7,2022-01-01T17:00:00Z,0.01
7,2022-01-01T17:45:00Z,0.01
7,2022-01-01T18:00:00Z,0.01
7,2022-01-01T18:15:00Z,0.02
7,2022-01-01T18:30:00Z,0.01
7,2022-01-01T19:00:00Z,0.01
7,2022-01-01T19:15:00Z,0.01
7,2022-01-01T23:00:00Z,0.01
7,2022-01-01T23:15:00Z,0.01
7,2022-01-01T23:30:00Z,0.01
7,2022-01-01T23:45:00Z,0.03
7,2022-01-02T00:00:00Z,0.06
7,2022-01-02T00:15:00Z,0.02
7,2022-01-02T00:45:00Z,0.01
7,2022-01-02T01:30:00Z,0.01
7,2022-01-02T02:30:00Z,0.02
7,2022-01-02T02:45:00Z,0.06
7,2022-01-02T03:00:00Z,0.15
7,2022-01-02T03:15:00Z,0.05
7,2022-01-02T03:30:00Z,0.04
7,2022-01-02T05:45:00Z,0.01
7,2022-01-02T07:45:00Z,0.01
7,2022-01-02T08:15:00Z,0.01
7,2022-01-02T08:45:00Z,0.01
7,2022-01-02T09:00:00Z,0.01
7,2022-01-02T09:15:00Z,0.01
7,2022-01-02T10:00:00Z,0.01
7,2022-01-02T10:45:00Z,0.01
7,2022-01-02T22:00:00Z,0.01
7,2022-01-07T07:00:00Z,0.01
7,2022-01-07T07:45:00Z,0.01
7,2022-01-07T08:30:00Z,0.01
7,2022-01-07T09:45:00Z,0.01
7,2022-01-07T11:00:00Z,0.01
7,2022-01-07T11:15:00Z,0.01
7,2022-01-07T11:45:00Z,0.01
7,2022-01-07T12:00:00Z,0.01
7,2022-01-07T12:45:00Z,0.01
7,2022-01-07T13:45:00Z,0.01
7,2022-01-07T14:15:00Z,0.01
7,2022-01-07T14:45:00Z,0.01
7,2022-01-07T15:00:00Z,0.019
7,2022-01-09T14:15:00Z,0.01
7,2022-01-09T15:15:00Z,0.02
7,2022-01-09T20:15:00Z,0.01
7,2022-01-09T21:45:00Z,0.01
7,2022-01-09T22:30:00Z,0.01
7,2022-01-09T22:45:00Z,0.01
7,2022-01-09T23:00:00Z,0.02
7,2022-01-09T23:15:00Z,0.01
7,2022-01-09T23:30:00Z,0.01
7,2022-01-10T00:00:00Z,0.01
7,2022-01-10T00:30:00Z,0.01
7,2022-01-10T00:45:00Z,0.01
7,2022-01-10T01:00:00Z,0.01
7,2022-01-10T01:15:00Z,0.01
7,2022-01-10T01:45:00Z,0.01
7,2022-01-17T02:45:00Z,0.05
7,2022-01-17T03:00:00Z,0.08
7,2022-01-17T03:15:00Z,0.07
7,2022-01-17T03:30:00Z,0.03
7,2022-01-17T03:45:00Z,0.03
7,2022-01-17T04:00:00Z,0.04
7,2022-01-17T04:15:00Z,0.03
7,2022-01-17T04:30:00Z,0.04
7,2022-01-17T04:45:00Z,0.03
7,2022-01-17T05:00:00Z,0.05
7,2022-01-17T05:15:00Z,0.04
7,2022-01-17T05:30:00Z,0.04
7,2022-01-17T05:45:00Z,0.03
7,2022-01-17T06:00:00Z,0.05
7,2022-01-17T06:15:00Z,0.06
7,2022-01-17T06:30:00Z,0.11
7,2022-01-17T06:45:00Z,0.14
7,2022-01-17T07:00:00Z,0.12
7,2022-01-17T07:15:00Z,0.04
7,2022-01-17T08:00:00Z,0.01
7,2022-01-17T11:30:00Z,0.01
7,2022-01-17T12:00:00Z,0.01
7,2022-01-17T12:45:00Z,0.01
7,2022-01-17T13:15:00Z,0.01
7,2022-01-17T14:30:00Z,0.01
7,2022-01-20T07:45:00Z,0.01
7,2022-01-20T08:15:00Z,0.01
7,2022-01-20T08:30:00Z,0.02
7,2022-01-20T08:45:00Z,0.02
7,2022-01-20T09:00:00Z,0.01
7,2022-01-20T09:15:00Z,0.01
7,2022-01-20T09:30:00Z,0.01
7,2022-01-20T09:45:00Z,0.01
7,2022-01-20T10:15:00Z,0.01
7,2022-01-20T10:45:00Z,0.01
7,2022-01-20T11:00:00Z,0.02
7,2022-01-20T11:30:00Z,0.02
7,2022-01-20T11:45:00Z,0.02
7,2022-01-20T12:00:00Z,0.01
7,2022-01-20T12:15:00Z,0.02
7,2022-01-20T12:30:00Z,0.02
7,2022-01-20T12:45:00Z,0.02
7,2022-01-20T13:00:00Z,0.02
7,2022-01-20T13:15:00Z,0.01
7,2022-01-20T13:30:00Z,0.01
7,2022-01-20T13:45:00Z,0.01
7,2022-01-20T14:15:00Z,0.01
7,2022-01-20T14:45:00Z,0.01
7,2022-01-20T15:00:00Z,0.01
7,2022-01-28T15:00:00Z,0.01
7,2022-01-28T16:00:00Z,0.01
7,2022-01-28T17:45:00Z,0.01
7,2022-01-29T00:00:00Z,0.01
7,2022-01-29T00:30:00Z,0.01
7,2022-01-29T02:00:00Z,0.01
7,2022-01-29T03:00:00Z,0.01
7,2022-01-29T04:00:00Z,0.01
7,2022-01-29T05:15:00Z,0.01
7,2022-01-29T06:00:00Z,0.01
7,2022-01-29T06:45:00Z,0.01
7,2022-01-29T08:15:00Z,0.01
7,2022-02-03T09:15:00Z,0.01
7,2022-02-03T10:30:00Z,0.01
7,2022-02-03T10:45:00Z,0.01
7,2022-02-03T11:00:00Z,0.01
7,2022-02-03T11:45:00Z,0.01
7,2022-02-03T12:45:00Z,0.01
7,2022-02-03T14:15:00Z,0.01
7,2022-02-03T14:30:00Z,0.01
7,2022-02-03T14:45:00Z,0.01
7,2022-02-03T15:15:00Z,0.01
7,2022-02-03T15:30:00Z,0.01
7,2022-02-03T16:15:00Z,0.01
7,2022-02-03T18:15:00Z,0.33
7,2022-02-03T18:30:00Z,0.26
7,2022-02-03T20:45:00Z,0.02
7,2022-02-03T21:00:00Z,0.02
7,2022-02-03T21:15:00Z,0.03
7,2022-02-03T21:30:00Z,0.02
7,2022-02-03T21:45:00Z,0.01
7,2022-02-03T22:15:00Z,0.01
7,2022-02-04T00:15:00Z,0.01
7,2022-02-04T02:00:00Z,0.01
7,2022-02-04T02:15:00Z,0.01
7,2022-02-04T06:45:00Z,0.01
7,2022-02-04T07:00:00Z,0.03
7,2022-02-04T07:15:00Z,0.02
7,2022-02-04T07:30:00Z,0.01
7,2022-02-04T07:45:00Z,0.02
7,2022-02-04T08:00:00Z,0.01
7,2022-02-04T08:15:00Z,0.01
7,2022-02-04T08:30:00Z,0.01
7,2022-02-04T08:45:00Z,0.01
7,2022-02-04T09:00:00Z,0.01
7,2022-02-04T09:15:00Z,0.01
7,2022-02-04T12:15:00Z,0.01
7,2022-02-04T12:30:00Z,0.01
7,2022-02-04T13:00:00Z,0.01
7,2022-02-04T13:15:00Z,0.04
7,2022-02-04T13:30:00Z,0.01
7,2022-02-04T13:45:00Z,0.02
7,2022-02-04T14:00:00Z,0.02
7,2022-02-04T14:15:00Z,0.01
7,2022-02-04T14:30:00Z,0.01
7,2022-02-04T14:45:00Z,0.02
7,2022-02-04T15:00:00Z,0.03
7,2022-02-04T15:15:00Z,0.02
7,2022-02-04T15:30:00Z,0.01
7,2022-02-04T15:45:00Z,0.01
7,2022-02-04T16:00:00Z,0.02
7,2022-02-04T16:15:00Z,0.01
7,2022-02-04T16:30:00Z,0.01
7,2022-02-04T16:45:00Z,0.01
7,2022-02-04T17:15:00Z,0.01
7,2022-02-04T17:30:00Z,0.02
7,2022-02-04T17:45:00Z,0.01
7,2022-02-04T18:15:00Z,0.02
7,2022-02-04T18:30:00Z,0.01
7,2022-02-04T18:45:00Z,0.01
7,2022-02-04T19:00:00Z,0.01
7,2022-02-04T19:15:00Z,0.04
7,2022-02-04T19:30:00Z,0.03
7,2022-02-04T19:45:00Z,0.02
7,2022-02-04T20:00:00Z,0.04
7,2022-02-04T20:15:00Z,0.02
7,2022-02-04T20:30:00Z,0.02
7,2022-02-04T21:00:00Z,0.01
7,2022-02-04T21:15:00Z,0.01
7,2022-02-04T21:45:00Z,0.01
7,2022-02-04T22:00:00Z,0.02
7,2022-02-04T22:15:00Z,0.01
7,2022-02-04T22:30:00Z,0.01
7,2022-02-04T22:45:00Z,0.01
7,2022-02-07T13:30:00Z,0.01
7,2022-02-07T14:00:00Z,0.01
7,2022-02-07T14:30:00Z,0.01
7,2022-02-07T17:00:00Z,0.01
7,2022-02-08T01:00:00Z,0.01
7,2022-02-08T01:30:00Z,0.01
7,2022-02-08T02:00:00Z,0.01
7,2022-02-13T06:45:00Z,0.01
7,2022-02-13T15:30:00Z,0.01
7,2022-02-13T15:45:00Z,0.02
7,2022-02-13T16:00:00Z,0.01
7,2022-02-13T16:15:00Z,0.01
7,2022-02-13T16:30:00Z,0.01
7,2022-02-13T16:45:00Z,0.01
